ad_item_id,date,daily_spend
856,2024-07-28,0.7112702340415491
2756,2024-07-28,0.0053018963034288345
53432,2024-07-28,2.38048145267894e-06
892,2024-07-28,0.013429481711284904
5596,2024-07-28,0.8867845603812896
7897,2024-07-28,54.01573976625523
18342,2024-07-28,222.0494758465486
99622,2024-07-28,53041.32240062969
139,2024-07-28,0.0003427281432106498
174,2024-07-28,86.64356912535204
2233,2024-07-28,0.015771427306839652
2835,2024-07-28,4.536697919847863
6816,2024-07-28,3.617354417578083e-09
7459,2024-07-28,3295.457514741952
9167,2024-07-28,349.05706984794926
17624,2024-07-28,24965.945076985914
31685,2024-07-28,20324.747360451856
894,2024-07-28,0.0008901279454242141
6538,2024-07-28,582.9550521396702
9438,2024-07-28,2.583440506931891
483,2024-07-28,14547.422775332956
47547,2024-07-28,31424.470472528683
73842,2024-07-28,303.66335948089767
54193,2024-07-28,1.2104674150666074e-06
73623,2024-07-28,0.00015548760668216745
575,2024-07-28,1.8971838061778498e-08
7467,2024-07-28,4.500789213735361e-05
99646,2024-07-28,194.94947959877538
7889,2024-07-28,6583.885783643698
495,2024-07-28,5.069690877372131e-05
223,2024-07-28,1668.7159016527505
914,2024-07-28,479.02068697142545
767,2024-07-28,9.536243931937178e-13
222,2024-07-28,33504.96631207465
645,2024-07-28,0.04291070809513296
216,2024-07-29,39697.35854237612
4362,2024-07-29,8.66018257725239e-05
8117,2024-07-29,4874.116454120374
14367,2024-07-29,41.737212253550375
64265,2024-07-29,5123.6849151130855
229,2024-07-29,0.00025055092204609187
856,2024-07-29,5.83455618377756
2756,2024-07-29,7.016011292153018e-05
53432,2024-07-29,4.59567092781825e-06
892,2024-07-29,0.0019807979194303377
5596,2024-07-29,0.1415599535471917
7897,2024-07-29,18.49868002852513
18342,2024-07-29,0.041181652962027464
99622,2024-07-29,7257.639581539629
139,2024-07-29,0.00014843163807645322
174,2024-07-29,20.60220978987935
2233,2024-07-29,0.007771208507992402
2835,2024-07-29,1.9001448885182375
6816,2024-07-29,2.1653453407150934e-10
7459,2024-07-29,6603.615854753713
9167,2024-07-29,1.6299822536744255
17624,2024-07-29,24710.898806394653
31685,2024-07-29,11734.319294238321
894,2024-07-29,0.026784254403957663
6538,2024-07-29,173.32734967962875
9438,2024-07-29,4.8246714038041345
114,2024-07-29,32514.903904270217
483,2024-07-29,5701.106874884512
47547,2024-07-29,20062.75527874186
73842,2024-07-29,65.80430604729221
54193,2024-07-29,1.6512171488983462e-07
73623,2024-07-29,0.0011316434667664945
575,2024-07-29,2.648277882422638e-08
7467,2024-07-29,1.9272681525810306e-05
99646,2024-07-29,32.30037146574946
7889,2024-07-29,25162.036627676287
495,2024-07-29,1.282524037799378e-05
223,2024-07-29,51.580654922559155
767,2024-07-29,1.2741783941037453e-11
222,2024-07-29,5579.623744259448
645,2024-07-29,0.029328862254418237
216,2024-07-30,7665.067380784684
4362,2024-07-30,0.0003252465097183408
8117,2024-07-30,16498.73671735323
14367,2024-07-30,1.796971854496486
229,2024-07-30,8.719140335554277e-05
856,2024-07-30,8.300127081267982
2756,2024-07-30,9.3309717812119e-05
53432,2024-07-30,7.071334851502107e-08
5596,2024-07-30,0.070805276221888
7897,2024-07-30,66.20420507123589
18342,2024-07-30,36.91262679392373
99622,2024-07-30,5586.605925302372
139,2024-07-30,7.472352123602005e-05
174,2024-07-30,0.713485827398816
2233,2024-07-30,0.0198073775543028
2835,2024-07-30,1.641300203257921
6816,2024-07-30,4.730921186408202e-11
7459,2024-07-30,1415.7264798775013
9167,2024-07-30,13.198510155219985
17624,2024-07-30,2256.317408638588
31685,2024-07-30,4774.551209931335
894,2024-07-30,0.0025543726995166808
6538,2024-07-30,18.749043296169575
9438,2024-07-30,3.1403263146206957
114,2024-07-30,16435.99224224586
483,2024-07-30,1662.8834481399113
47547,2024-07-30,4563.98320994915
73842,2024-07-30,282.2813173631055
73623,2024-07-30,0.0132908189190301
575,2024-07-30,1.5931229026242655e-09
7467,2024-07-30,9.895074879299409e-06
99646,2024-07-30,0.19934553683059092
7889,2024-07-30,1874.7059326732474
495,2024-07-30,7.08239285497603e-07
223,2024-07-30,84.87001448190983
4135,2024-07-30,22670.473654028076
767,2024-07-30,0.0
222,2024-07-30,653.161033176906
645,2024-07-30,2.810955828775956e-06
